Campaign_ID,Customer_ID,Source,Medium,New_Users
6,CUST2489,Instagram,Paid,1
38,CUST2325,Facebook,Organic,0
51,CUST0017,YouTube,Organic,1
31,CUST2395,Instagram,Email,1
13,CUST1409,YouTube,Email,0
11,CUST0102,Google,Direct,1
2,CUST0687,Google,Paid,1
25,CUST0211,Google,Paid,0
31,CUST2391,Instagram,Email,1
20,CUST4463,Instagram,Email,0
57,CUST4928,Google,Direct,1
15,CUST2558,YouTube,Social,1
16,CUST4139,Google,Paid,0
16,CUST3150,Facebook,Email,0
9,CUST4527,Google,Direct,1
10,CUST0445,Instagram,Organic,1
48,CUST3343,Facebook,Referral,1
30,CUST4665,Google,Direct,0
57,CUST3134,Instagram,Referral,0
15,CUST0460,Facebook,Paid,0
48,CUST1505,YouTube,Paid,0
16,CUST3956,Facebook,Organic,1
32,CUST3230,Instagram,Paid,0
32,CUST3457,Instagram,Email,0
58,CUST3472,Instagram,Referral,0
36,CUST4375,Instagram,Paid,1
10,CUST4706,Instagram,Email,1
49,CUST0001,Instagram,Referral,1
20,CUST4078,Google,Organic,0
20,CUST4200,Facebook,Referral,0
59,CUST4145,Facebook,Email,0
30,CUST2557,Instagram,Referral,1
11,CUST4273,Google,Direct,0
53,CUST3257,Facebook,Organic,1
17,CUST1301,Google,Direct,0
28,CUST4089,YouTube,Paid,1
45,CUST0502,Facebook,Social,1
10,CUST4871,Facebook,Social,1
16,CUST3471,Instagram,Organic,1
55,CUST0148,Instagram,Social,1
12,CUST0015,Google,Direct,1
41,CUST4576,Google,Direct,1
11,CUST3998,Google,Social,0
50,CUST4033,Instagram,Paid,0
42,CUST3689,YouTube,Referral,1
55,CUST4563,YouTube,Email,0
38,CUST4625,Facebook,Organic,1
10,CUST2705,Google,Paid,1
14,CUST1829,Facebook,Email,0
53,CUST0459,Instagram,Referral,0
54,CUST2076,Google,Organic,1
43,CUST1240,Facebook,Paid,1
43,CUST0060,Facebook,Referral,0
18,CUST2143,Instagram,Paid,1
53,CUST0828,Google,Direct,1
29,CUST4085,Google,Direct,1
49,CUST4831,Google,Paid,1
21,CUST4595,Google,Email,1
52,CUST0978,Google,Paid,0
17,CUST3862,Facebook,Organic,0
53,CUST2079,Facebook,Paid,1
28,CUST0915,Google,Direct,1
32,CUST2940,Instagram,Social,0
39,CUST0080,Google,Direct,1
53,CUST4175,Google,Direct,1
47,CUST4336,YouTube,Paid,1
6,CUST1455,Instagram,Organic,1
44,CUST2509,YouTube,Social,1
53,CUST0368,Facebook,Referral,1
56,CUST4972,Google,Email,1
18,CUST2547,Facebook,Social,1
44,CUST3294,Instagram,Organic,0
44,CUST3407,Google,Referral,0
40,CUST0997,Instagram,Referral,1
57,CUST1609,Instagram,Organic,0
46,CUST1093,Facebook,Paid,0
55,CUST1919,Instagram,Email,0
19,CUST2696,Google,Social,1
14,CUST3826,YouTube,Paid,0
52,CUST1112,YouTube,Email,0
36,CUST3924,Google,Email,1
35,CUST1575,Google,Direct,1
26,CUST0312,Google,Social,1
30,CUST4269,Facebook,Email,0
25,CUST3116,Instagram,Email,0
48,CUST2852,Google,Organic,0
3,CUST3400,Facebook,Paid,0
5,CUST3221,YouTube,Social,0
16,CUST2802,Google,Referral,0
56,CUST3170,Facebook,Organic,0
44,CUST4840,YouTube,Organic,1
56,CUST4739,Facebook,Paid,0
18,CUST3322,Instagram,Paid,1
52,CUST2134,Facebook,Paid,0
15,CUST4067,Facebook,Organic,1
16,CUST0367,Instagram,Referral,1
26,CUST4464,YouTube,Social,1
9,CUST3127,Google,Direct,0
16,CUST3644,Google,Direct,0
53,CUST0336,Instagram,Referral,0
32,CUST1205,Google,Direct,1
14,CUST1803,Instagram,Organic,1
52,CUST1830,YouTube,Referral,1
55,CUST4260,YouTube,Organic,1
17,CUST1391,YouTube,Organic,1
18,CUST2884,Facebook,Organic,0
15,CUST2640,Facebook,Email,0
38,CUST1488,Instagram,Social,1
46,CUST1513,Google,Direct,1
44,CUST1044,Google,Organic,1
18,CUST0624,YouTube,Social,1
56,CUST4997,YouTube,Organic,0
20,CUST0016,YouTube,Referral,1
12,CUST3470,Facebook,Organic,1
14,CUST1937,YouTube,Email,1
18,CUST3308,Instagram,Email,1
21,CUST3940,Google,Direct,1
52,CUST1041,YouTube,Organic,0
57,CUST1320,Google,Paid,0
49,CUST0298,Instagram,Paid,1
2,CUST3027,Instagram,Referral,0
59,CUST1937,Google,Direct,0
23,CUST4140,Instagram,Referral,0
32,CUST1704,Facebook,Referral,0
42,CUST2421,Google,Direct,0
1,CUST0127,YouTube,Social,1
35,CUST3864,Google,Direct,1
24,CUST1521,YouTube,Email,1
41,CUST3178,Google,Referral,0
44,CUST1773,Google,Email,0
7,CUST4755,YouTube,Email,1
16,CUST0073,Instagram,Email,1
53,CUST0271,Instagram,Referral,0
8,CUST4635,Google,Social,1
22,CUST4739,YouTube,Social,1
39,CUST0730,Facebook,Organic,1
34,CUST0509,Google,Email,1
43,CUST3171,Instagram,Social,0
1,CUST0442,Facebook,Paid,1
38,CUST1713,Instagram,Referral,0
53,CUST2221,Facebook,Referral,0
55,CUST1015,YouTube,Social,1
12,CUST1859,Google,Direct,1
52,CUST1173,YouTube,Paid,1
40,CUST0574,Google,Referral,0
28,CUST0483,Google,Direct,0
9,CUST2547,Instagram,Referral,1
24,CUST3980,Google,Social,1
35,CUST0692,Google,Social,0
44,CUST2643,Facebook,Paid,1
40,CUST1974,YouTube,Referral,1
28,CUST2676,Instagram,Email,1
27,CUST2528,Google,Email,1
17,CUST1062,Instagram,Social,0
45,CUST1516,Facebook,Referral,1
33,CUST2422,YouTube,Organic,0
51,CUST2569,Instagram,Organic,1
33,CUST3644,Instagram,Paid,0
9,CUST0922,YouTube,Organic,0
23,CUST1921,Google,Paid,1
38,CUST0492,Google,Direct,1
20,CUST3937,Instagram,Social,1
8,CUST2553,Google,Referral,0
46,CUST1450,YouTube,Paid,1
20,CUST2705,YouTube,Organic,0
23,CUST0023,Facebook,Paid,0
2,CUST2239,Google,Direct,1
35,CUST4272,Facebook,Email,0
1,CUST4308,Google,Email,1
47,CUST2088,Google,Paid,1
27,CUST4766,YouTube,Organic,1
15,CUST3315,Google,Direct,0
13,CUST1621,Google,Direct,0
34,CUST4059,Instagram,Social,1
56,CUST0924,Facebook,Paid,1
43,CUST1843,Facebook,Referral,1
9,CUST2221,YouTube,Email,1
32,CUST1870,Instagram,Paid,0
45,CUST4360,Google,Email,0
4,CUST1182,Facebook,Social,0
58,CUST1036,Google,Direct,0
15,CUST4867,Facebook,Referral,1
30,CUST0033,Facebook,Referral,1
21,CUST1372,Google,Organic,0
48,CUST2170,Google,Direct,1
51,CUST2583,Google,Direct,0
52,CUST0857,YouTube,Social,1
55,CUST4964,Facebook,Paid,1
6,CUST4508,YouTube,Paid,1
23,CUST0408,YouTube,Referral,1
30,CUST3121,Instagram,Email,0
8,CUST4412,Instagram,Paid,1
9,CUST2818,Google,Direct,1
40,CUST2547,Instagram,Social,0
10,CUST4194,YouTube,Email,1
48,CUST1009,Google,Social,1
23,CUST3003,YouTube,Organic,1
29,CUST0646,Instagram,Referral,0
38,CUST4955,YouTube,Social,1
7,CUST3249,Facebook,Paid,1
28,CUST3178,Instagram,Email,0
8,CUST2154,Facebook,Referral,1
28,CUST1947,YouTube,Social,1
39,CUST1736,Google,Direct,0
49,CUST1374,Facebook,Email,1
59,CUST2399,Instagram,Organic,1
41,CUST3859,Google,Organic,0
49,CUST1603,Facebook,Paid,1
53,CUST3244,Instagram,Referral,1
25,CUST0240,Google,Organic,1
44,CUST0911,Google,Direct,0
28,CUST0877,Facebook,Referral,0
32,CUST0256,Google,Direct,0
12,CUST3764,Instagram,Organic,0
18,CUST2613,Google,Organic,1
6,CUST1780,Google,Organic,0
17,CUST2476,Google,Social,1
1,CUST4850,Google,Referral,1
19,CUST3642,Instagram,Social,0
37,CUST2299,Instagram,Organic,1
18,CUST1694,Instagram,Paid,1
5,CUST1037,Google,Referral,0
44,CUST1249,Google,Social,1
38,CUST4109,YouTube,Paid,0
52,CUST3477,Google,Organic,0
19,CUST2430,Google,Direct,0
59,CUST4673,Facebook,Social,1
41,CUST4002,Facebook,Organic,1
3,CUST0518,Facebook,Referral,0
17,CUST4661,Google,Social,1
34,CUST4746,Instagram,Paid,1
1,CUST3659,Instagram,Referral,1
57,CUST0647,Google,Referral,0
20,CUST0180,Google,Direct,1
12,CUST1966,Instagram,Paid,0
27,CUST3212,YouTube,Paid,0
26,CUST3230,Facebook,Referral,0
31,CUST4687,Instagram,Email,0
35,CUST2078,YouTube,Email,1
15,CUST2297,Facebook,Organic,0
8,CUST0389,Facebook,Social,0
11,CUST1932,Google,Direct,1
52,CUST3351,Google,Referral,0
6,CUST1758,YouTube,Organic,1
48,CUST3338,YouTube,Referral,0
41,CUST4856,YouTube,Paid,0
51,CUST1226,Instagram,Referral,0
19,CUST1385,Facebook,Social,0
53,CUST2807,Google,Direct,1
41,CUST2525,Google,Email,0
46,CUST1505,YouTube,Organic,0
43,CUST0484,YouTube,Referral,0
38,CUST3275,Google,Direct,1
20,CUST2463,Instagram,Organic,0
7,CUST2857,YouTube,Referral,1
24,CUST1827,Facebook,Paid,1
3,CUST1734,Instagram,Social,1
13,CUST4522,YouTube,Email,0
42,CUST2185,Google,Social,1
11,CUST0229,Facebook,Paid,0
50,CUST1039,YouTube,Organic,1
59,CUST0117,Instagram,Organic,0
5,CUST4186,Facebook,Organic,1
54,CUST2983,Google,Direct,0
39,CUST4846,Instagram,Social,0
19,CUST3952,YouTube,Referral,0
59,CUST2070,YouTube,Paid,0
35,CUST3325,Google,Social,1
51,CUST4996,Google,Referral,0
11,CUST2265,Facebook,Email,0
7,CUST2169,Facebook,Referral,1
27,CUST1826,Facebook,Email,0
20,CUST1437,YouTube,Organic,1
6,CUST3197,Facebook,Paid,1
32,CUST0495,Facebook,Referral,1
26,CUST0103,YouTube,Paid,1
60,CUST1779,Google,Social,1
59,CUST1924,Instagram,Social,0
2,CUST2372,Google,Email,1
48,CUST0078,Facebook,Organic,0
57,CUST1522,Google,Referral,1
41,CUST1257,Instagram,Paid,0
52,CUST3204,Instagram,Email,1
19,CUST2024,Google,Social,1
17,CUST4836,Instagram,Email,1
40,CUST4466,YouTube,Paid,1
41,CUST4780,YouTube,Paid,0
25,CUST1341,YouTube,Social,1
47,CUST1717,Instagram,Organic,1
60,CUST2082,Instagram,Paid,1
23,CUST2947,Google,Organic,1
5,CUST2996,Google,Email,0
11,CUST2039,Facebook,Social,0
9,CUST4478,Google,Social,0
7,CUST4098,Google,Email,1
27,CUST4386,Google,Paid,1
3,CUST0822,Facebook,Email,0
50,CUST2557,Google,Email,0
3,CUST0133,Google,Organic,0
57,CUST0255,Google,Direct,0
42,CUST4526,Google,Direct,0
35,CUST1772,Google,Direct,0
16,CUST0137,Google,Direct,0
35,CUST2453,Facebook,Paid,1
56,CUST2467,Facebook,Referral,1
27,CUST0629,Google,Referral,0
47,CUST2684,Facebook,Referral,0
42,CUST0983,Google,Organic,1
6,CUST4266,Instagram,Social,0
9,CUST1909,YouTube,Email,0
14,CUST1129,Google,Email,0
55,CUST3646,YouTube,Referral,1
36,CUST0369,Google,Organic,1
26,CUST2611,YouTube,Email,1
4,CUST3218,Instagram,Organic,1
2,CUST1778,Google,Direct,0
48,CUST4681,Instagram,Email,0
52,CUST3989,YouTube,Email,0
48,CUST1019,YouTube,Paid,1
47,CUST0749,Facebook,Referral,1
47,CUST2323,Facebook,Paid,1
19,CUST4239,Google,Paid,1
4,CUST1584,YouTube,Organic,1
33,CUST0515,YouTube,Email,0
16,CUST4476,Facebook,Referral,1
31,CUST3909,Google,Organic,1
58,CUST4938,Google,Email,1
12,CUST2640,YouTube,Paid,1
38,CUST4873,Instagram,Referral,1
19,CUST2705,Google,Direct,0
16,CUST1356,YouTube,Paid,0
35,CUST1988,YouTube,Referral,0
25,CUST2625,Instagram,Email,0
18,CUST2665,Google,Direct,1
19,CUST0039,Google,Direct,1
57,CUST3111,Google,Direct,1
27,CUST2892,Google,Direct,0
48,CUST2384,Google,Direct,1
5,CUST3517,Google,Email,0
33,CUST0064,Google,Referral,1
28,CUST1723,Instagram,Social,1
23,CUST3619,YouTube,Email,0
43,CUST2920,Google,Organic,1
19,CUST3873,Facebook,Paid,0
30,CUST1174,Google,Referral,0
16,CUST2850,YouTube,Referral,1
44,CUST0505,Google,Direct,0
17,CUST1524,Google,Direct,0
34,CUST0046,Instagram,Paid,0
18,CUST0710,Google,Email,0
11,CUST3303,Instagram,Organic,1
59,CUST2050,YouTube,Social,1
1,CUST3982,YouTube,Referral,1
41,CUST1076,Google,Direct,0
13,CUST2410,Facebook,Paid,0
36,CUST0454,Instagram,Email,0
54,CUST3199,YouTube,Organic,0
4,CUST0453,Instagram,Organic,0
24,CUST2217,YouTube,Email,0
20,CUST3126,Google,Direct,1
27,CUST4045,YouTube,Social,1
36,CUST2401,Instagram,Referral,0
39,CUST3971,Instagram,Organic,0
14,CUST0356,Google,Direct,0
46,CUST3256,Google,Referral,0
34,CUST0712,YouTube,Social,0
34,CUST0812,Instagram,Email,0
46,CUST0417,Google,Direct,0
42,CUST2844,Instagram,Social,0
45,CUST3309,Google,Direct,1
14,CUST0415,Google,Organic,1
2,CUST3358,Facebook,Referral,0
16,CUST3111,YouTube,Paid,1
52,CUST4715,Facebook,Email,1
13,CUST3773,Facebook,Social,1
21,CUST3620,Instagram,Referral,0
40,CUST1896,Google,Direct,1
19,CUST1861,YouTube,Paid,0
17,CUST0623,Facebook,Referral,0
53,CUST4275,YouTube,Paid,1
33,CUST0517,Facebook,Referral,1
21,CUST4350,Instagram,Paid,0
22,CUST0930,Facebook,Referral,1
53,CUST0875,YouTube,Paid,1
6,CUST4996,Facebook,Organic,0
42,CUST2128,Google,Social,0
51,CUST4281,YouTube,Paid,0
11,CUST1845,Google,Direct,0
37,CUST3713,Google,Social,1
5,CUST2861,Google,Direct,0
31,CUST4227,Google,Direct,1
35,CUST4551,Instagram,Social,0
42,CUST3705,Instagram,Paid,1
49,CUST1611,Facebook,Referral,0
53,CUST0060,Google,Direct,1
33,CUST0136,Google,Direct,1
38,CUST2357,Facebook,Organic,0
3,CUST1520,Google,Direct,0
20,CUST0393,Instagram,Paid,0
35,CUST3089,Instagram,Organic,1
7,CUST3084,Google,Direct,1
39,CUST4916,Facebook,Organic,1
60,CUST1411,Instagram,Social,1
55,CUST4656,Google,Email,1
36,CUST2485,Instagram,Social,1
28,CUST0211,Facebook,Social,1
5,CUST1275,Instagram,Email,1
49,CUST3288,YouTube,Email,1
57,CUST3640,Google,Referral,1
36,CUST3252,Google,Email,1
9,CUST4225,Facebook,Paid,0
21,CUST0869,Google,Paid,0
1,CUST4538,YouTube,Social,0
28,CUST1902,Google,Direct,1
27,CUST1114,Google,Direct,0
14,CUST1973,Google,Organic,1
26,CUST4993,Google,Referral,1
31,CUST0421,Instagram,Referral,1
36,CUST1305,Google,Paid,1
57,CUST4363,Google,Direct,1
52,CUST2122,YouTube,Referral,0
11,CUST4312,Google,Social,0
12,CUST2784,Google,Organic,0
20,CUST3013,Google,Social,0
22,CUST1031,Instagram,Social,1
59,CUST4519,Instagram,Referral,0
20,CUST4130,Facebook,Email,0
48,CUST3523,Google,Social,1
28,CUST3278,Google,Paid,1
10,CUST3002,Google,Social,1
37,CUST0571,Google,Email,0
30,CUST4213,Google,Email,0
45,CUST1791,Instagram,Email,0
56,CUST3113,Google,Social,0
51,CUST3763,Facebook,Referral,1
19,CUST0848,Instagram,Organic,0
27,CUST2035,Instagram,Referral,1
23,CUST2390,Facebook,Email,1
7,CUST0245,Instagram,Referral,1
31,CUST4154,Google,Organic,1
17,CUST4421,Instagram,Organic,1
31,CUST4754,Google,Direct,1
54,CUST2054,Google,Organic,0
23,CUST3318,Facebook,Referral,1
14,CUST3955,Facebook,Referral,0
39,CUST4717,Instagram,Social,1
43,CUST3085,YouTube,Organic,1
57,CUST4547,YouTube,Paid,1
21,CUST2870,Instagram,Social,1
3,CUST2055,Google,Referral,0
47,CUST1260,Google,Direct,1
16,CUST3150,Instagram,Organic,1
3,CUST1718,Instagram,Email,0
8,CUST1238,YouTube,Email,1
37,CUST0049,Instagram,Referral,1
43,CUST4826,Facebook,Email,1
44,CUST1634,Google,Social,0
13,CUST3677,Instagram,Social,1
36,CUST3895,Instagram,Referral,1
7,CUST1271,Google,Referral,0
39,CUST2246,Instagram,Paid,0
1,CUST4785,YouTube,Social,1
31,CUST3462,YouTube,Organic,0
15,CUST4135,YouTube,Referral,1
26,CUST1695,Google,Email,1
4,CUST0313,YouTube,Referral,0
36,CUST2495,YouTube,Organic,0
58,CUST2225,Google,Organic,0
44,CUST0432,Instagram,Email,1
24,CUST1113,Google,Social,1
59,CUST4790,YouTube,Paid,1
55,CUST2679,Google,Direct,0
4,CUST0707,YouTube,Organic,0
9,CUST1628,Instagram,Paid,1
1,CUST0198,YouTube,Organic,1
7,CUST1756,Instagram,Organic,1
12,CUST0029,YouTube,Referral,1
37,CUST3655,Instagram,Paid,0
27,CUST3090,Facebook,Paid,0
5,CUST2568,YouTube,Email,1
42,CUST1802,Instagram,Social,1
22,CUST0331,Facebook,Social,0
51,CUST3717,Google,Paid,1
6,CUST1598,YouTube,Social,1
47,CUST0189,Facebook,Referral,0
35,CUST2348,Google,Direct,0
21,CUST3944,Instagram,Referral,1
28,CUST0523,YouTube,Social,1
38,CUST4293,YouTube,Paid,0
41,CUST3494,Instagram,Organic,0
45,CUST2826,Instagram,Social,1
59,CUST1099,Google,Paid,0
49,CUST3155,YouTube,Organic,1
20,CUST1500,Google,Social,1
22,CUST1297,Instagram,Social,1
46,CUST0564,Instagram,Organic,1
54,CUST0197,YouTube,Email,1
22,CUST1585,Instagram,Referral,0
32,CUST3108,Google,Email,1
46,CUST0186,Google,Direct,0
13,CUST4058,Facebook,Referral,1
36,CUST1719,Facebook,Organic,0
2,CUST4616,YouTube,Organic,1
49,CUST3106,Instagram,Social,0
53,CUST1981,Facebook,Email,1
28,CUST3355,Google,Organic,0
4,CUST0710,Instagram,Social,0
59,CUST2655,Facebook,Social,0
19,CUST4139,Google,Direct,1
18,CUST1767,YouTube,Social,1
14,CUST2648,Instagram,Email,0
26,CUST1457,YouTube,Social,0
52,CUST0677,Google,Organic,1
54,CUST3693,Google,Organic,0
27,CUST1000,Google,Paid,0
4,CUST3977,Instagram,Email,1
32,CUST4324,YouTube,Paid,0
4,CUST2047,Google,Direct,1
51,CUST1979,Instagram,Paid,0
39,CUST0590,Facebook,Social,1
50,CUST4944,Google,Direct,0
57,CUST2011,YouTube,Social,0
7,CUST0906,Facebook,Organic,0
12,CUST0229,Google,Paid,0
9,CUST0805,YouTube,Social,0
44,CUST1705,Facebook,Email,0
45,CUST0674,Facebook,Social,0
9,CUST2808,Facebook,Organic,1
11,CUST3825,Instagram,Email,1
6,CUST2082,Instagram,Referral,0
53,CUST1349,Google,Direct,1
45,CUST3895,Google,Direct,0
46,CUST3250,Google,Referral,0
24,CUST2389,Facebook,Paid,0
16,CUST2704,Facebook,Social,0
56,CUST4957,Google,Organic,1
41,CUST0536,YouTube,Organic,1
24,CUST3482,Google,Direct,1
60,CUST0983,Google,Direct,1
33,CUST4525,Facebook,Social,0
8,CUST0621,Facebook,Social,0
42,CUST4830,YouTube,Social,1
37,CUST1473,Facebook,Email,1
30,CUST4713,Facebook,Email,1
3,CUST4380,Instagram,Organic,0
30,CUST4999,Facebook,Referral,0
9,CUST1191,Instagram,Organic,1
50,CUST0556,YouTube,Email,1
27,CUST4038,Facebook,Referral,0
29,CUST2362,Instagram,Organic,0
36,CUST0149,Google,Direct,0
54,CUST4457,Instagram,Social,1
49,CUST0987,Facebook,Referral,0
29,CUST4612,Google,Paid,1
2,CUST3276,Instagram,Referral,0
8,CUST2425,Google,Direct,0
58,CUST4110,Google,Direct,1
58,CUST1698,Facebook,Paid,1
20,CUST1486,Google,Referral,0
13,CUST3461,YouTube,Email,0
22,CUST2219,Facebook,Organic,1
29,CUST0375,Google,Direct,0
1,CUST1490,Instagram,Social,1
37,CUST0462,Google,Social,0
29,CUST0997,Google,Direct,1
40,CUST1226,Instagram,Paid,1
7,CUST4787,Google,Direct,0
49,CUST2844,Instagram,Organic,0
24,CUST3620,Instagram,Referral,1
21,CUST1149,Facebook,Email,1
55,CUST1944,Facebook,Email,0
31,CUST0165,Google,Direct,1
55,CUST4976,Instagram,Referral,1
36,CUST4352,Google,Social,0
28,CUST3708,Facebook,Email,0
48,CUST4370,Facebook,Referral,1
59,CUST3933,Facebook,Social,1
7,CUST1767,YouTube,Paid,1
4,CUST1097,Google,Social,1
18,CUST4311,YouTube,Referral,1
52,CUST3732,Google,Direct,1
32,CUST0033,YouTube,Paid,0
25,CUST2242,YouTube,Paid,1
46,CUST0308,Facebook,Organic,1
59,CUST3279,Instagram,Email,0
33,CUST0865,YouTube,Social,0
19,CUST4663,Google,Direct,1
18,CUST1662,Google,Direct,0
9,CUST3380,Google,Email,1
11,CUST0002,Google,Direct,0
8,CUST1309,Facebook,Social,1
35,CUST3207,Google,Email,0
44,CUST2820,YouTube,Email,1
34,CUST0952,Instagram,Email,0
53,CUST2503,Google,Organic,0
37,CUST3108,Google,Direct,1
8,CUST4787,YouTube,Organic,1
20,CUST0502,YouTube,Organic,1
59,CUST3680,Facebook,Email,0
6,CUST0955,Google,Direct,0
19,CUST2411,Facebook,Email,1
14,CUST2752,Google,Direct,1
12,CUST4882,Google,Email,1
6,CUST3212,Google,Paid,1
8,CUST3699,YouTube,Paid,1
14,CUST1705,Instagram,Social,0
46,CUST4121,Facebook,Referral,0
19,CUST1808,Google,Organic,1
51,CUST3391,Instagram,Referral,1
24,CUST4196,Facebook,Email,1
24,CUST0504,Facebook,Email,0
34,CUST4345,Facebook,Organic,1
33,CUST4257,Facebook,Organic,0
48,CUST4969,Google,Direct,0
21,CUST2465,Instagram,Paid,0
15,CUST0387,Google,Direct,1
50,CUST4585,Facebook,Paid,0
45,CUST1754,Instagram,Email,0
38,CUST3134,Google,Referral,0
11,CUST4731,YouTube,Social,0
48,CUST0758,Google,Email,0
28,CUST2150,YouTube,Organic,1
60,CUST2147,Facebook,Email,0
6,CUST2069,Instagram,Paid,1
22,CUST1454,Instagram,Email,1
44,CUST3638,Google,Direct,1
22,CUST3373,Instagram,Social,1
1,CUST4957,Instagram,Paid,1
7,CUST1745,Google,Direct,0
21,CUST4045,YouTube,Email,0
35,CUST1809,Facebook,Organic,1
27,CUST4712,Instagram,Referral,0
2,CUST2231,Google,Direct,1
50,CUST4860,Instagram,Email,0
17,CUST0608,YouTube,Referral,1
42,CUST2128,YouTube,Organic,0
39,CUST2187,YouTube,Referral,0
33,CUST1739,Facebook,Referral,0
48,CUST4328,Facebook,Email,0
4,CUST0871,Facebook,Referral,1
11,CUST2450,YouTube,Organic,0
22,CUST2728,Facebook,Social,1
54,CUST0429,Facebook,Paid,0
28,CUST2185,Google,Referral,1
14,CUST2208,YouTube,Paid,1
52,CUST1456,YouTube,Social,1
25,CUST3898,Google,Direct,0
17,CUST0547,Google,Direct,1
27,CUST4565,Instagram,Referral,1
13,CUST3536,Google,Direct,1
33,CUST2172,Facebook,Social,1
23,CUST2000,Facebook,Paid,1
40,CUST2087,YouTube,Organic,1
46,CUST2081,Google,Direct,1
53,CUST1290,YouTube,Paid,1
7,CUST1768,Google,Direct,1
55,CUST0296,Instagram,Email,1
1,CUST1578,YouTube,Email,0
51,CUST0980,Google,Email,1
40,CUST2776,Google,Paid,0
5,CUST3081,YouTube,Social,0
32,CUST2819,Instagram,Paid,0
52,CUST2034,Instagram,Social,0
38,CUST4479,Instagram,Organic,0
7,CUST4795,Facebook,Email,0
10,CUST0162,Facebook,Referral,0
36,CUST0894,Google,Paid,0
50,CUST3397,YouTube,Social,1
42,CUST3415,Instagram,Email,1
40,CUST1518,Facebook,Social,0
52,CUST3654,Facebook,Email,0
30,CUST0440,Google,Direct,1
38,CUST3275,Facebook,Organic,1
4,CUST1753,Instagram,Referral,0
39,CUST3198,Facebook,Paid,1
50,CUST1896,Google,Direct,1
49,CUST0676,Facebook,Email,1
34,CUST0197,Facebook,Social,1
20,CUST1628,Google,Social,1
20,CUST2977,Google,Email,0
15,CUST2978,Facebook,Paid,1
55,CUST3081,Google,Email,0
42,CUST1977,YouTube,Email,0
50,CUST3886,Instagram,Email,1
15,CUST4159,Google,Paid,1
30,CUST3937,Facebook,Paid,0
33,CUST4611,Google,Organic,1
37,CUST4294,YouTube,Email,1
25,CUST4157,YouTube,Email,0
3,CUST3316,Google,Direct,0
40,CUST1244,Google,Email,0
28,CUST3266,Google,Direct,1
11,CUST4500,Google,Paid,1
59,CUST4229,Instagram,Referral,0
13,CUST3962,Facebook,Referral,0
10,CUST4611,Google,Direct,0
32,CUST4923,YouTube,Email,0
36,CUST4562,YouTube,Referral,0
54,CUST2966,Facebook,Email,0
27,CUST4024,Instagram,Organic,0
59,CUST4227,Instagram,Organic,1
47,CUST3994,Google,Direct,0
45,CUST4981,Facebook,Referral,0
13,CUST2780,YouTube,Organic,0
41,CUST2387,Google,Direct,0
32,CUST0957,Instagram,Email,0
18,CUST0322,Facebook,Paid,0
43,CUST3220,Facebook,Paid,0
9,CUST0523,Instagram,Social,0
38,CUST0957,Google,Organic,1
54,CUST3032,Google,Direct,0
17,CUST0894,Google,Direct,1
31,CUST0283,Instagram,Email,0
45,CUST1258,Facebook,Paid,1
54,CUST2999,Instagram,Email,0
45,CUST1010,Facebook,Organic,1
55,CUST0290,Google,Direct,0
55,CUST4071,Instagram,Paid,0
37,CUST4235,Facebook,Social,1
4,CUST4094,Facebook,Organic,0
40,CUST2611,YouTube,Organic,0
22,CUST3556,Google,Direct,0
42,CUST3987,Google,Direct,1
8,CUST1048,Instagram,Email,0
10,CUST3631,YouTube,Organic,0
43,CUST4515,Instagram,Referral,0
26,CUST2823,Google,Direct,0
53,CUST0275,Facebook,Social,0
45,CUST4893,YouTube,Referral,0
45,CUST0677,Facebook,Organic,1
20,CUST4055,Google,Email,0
24,CUST0565,Google,Direct,1
10,CUST3391,Instagram,Referral,1
14,CUST1544,Facebook,Social,0
11,CUST0199,Instagram,Referral,0
7,CUST0588,Instagram,Email,1
23,CUST3309,Google,Email,0
35,CUST3729,Google,Direct,1
42,CUST0738,Facebook,Paid,1
14,CUST4488,Facebook,Referral,1
59,CUST3301,Google,Direct,1
58,CUST2575,Google,Organic,0
17,CUST4951,Google,Direct,0
36,CUST0887,Google,Email,1
46,CUST4329,Facebook,Email,1
11,CUST3907,Facebook,Organic,1
12,CUST4012,Google,Paid,0
57,CUST4171,Facebook,Referral,1
39,CUST2019,Google,Paid,0
26,CUST4254,Google,Organic,0
42,CUST4648,Facebook,Email,0
32,CUST1698,Facebook,Email,0
47,CUST1838,Instagram,Referral,1
33,CUST2418,Google,Referral,0
45,CUST4306,YouTube,Email,1
56,CUST2249,Google,Direct,1
37,CUST1554,Google,Referral,0
51,CUST3014,YouTube,Email,0
38,CUST4138,Instagram,Organic,0
53,CUST1232,Google,Direct,0
41,CUST1659,Google,Referral,0
44,CUST4206,Google,Email,0
8,CUST2755,Instagram,Email,1
25,CUST3536,Google,Direct,1
20,CUST0868,Instagram,Referral,1
19,CUST1645,Instagram,Organic,1
26,CUST1354,Facebook,Referral,0
26,CUST1658,Instagram,Social,0
50,CUST0948,Google,Organic,0
46,CUST3802,Google,Direct,1
32,CUST2390,YouTube,Social,1
4,CUST4064,Google,Referral,0
53,CUST0485,YouTube,Organic,1
18,CUST1156,Google,Direct,0
55,CUST1745,Instagram,Referral,0
6,CUST0192,YouTube,Referral,0
46,CUST1470,YouTube,Social,0
47,CUST3471,YouTube,Referral,0
