Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Total_Price,Quantity,Payment_Method
TX0733_2,CUST1046,PRD036,,2198,2,
TX0733_3,CUST1046,PRD020,,1998,2,
TX0733_4,CUST1046,PRD033,,1499,1,
TX0734_1,CUST1048,PRD022,,1799,1,
TX0735_1,CUST1049,PRD022,,1799,1,
TX0736_1,CUST1050,PRD010,,1745,5,
TX0736_2,CUST1050,PRD002,,1598,2,
TX0736_3,CUST1050,PRD029,,298,2,
TX0737_1,CUST1052,PRD036,,2198,2,
TX0738_1,CUST1054,PRD007,,1998,2,
TX0739_1,CUST1057,PRD009,,3745,5,
TX0739_2,CUST1057,PRD003,,599,1,
TX0739_3,CUST1057,PRD002,,3995,5,
TX0739_4,CUST1057,PRD024,,716,4,
TX0740_1,CUST1058,PRD034,,1298,2,
TX0740_2,CUST1058,PRD017,,445,5,
TX0740_3,CUST1058,PRD033,,5996,4,
TX0741_1,CUST1062,PRD002,,3196,4,
TX0741_2,CUST1062,PRD012,,4497,3,
TX0741_3,CUST1062,PRD006,,498,2,
TX0741_4,CUST1062,PRD017,,89,1,
TX0742_1,CUST1065,PRD015,,1399,1,
TX0742_2,CUST1065,PRD006,,249,1,
TX0742_3,CUST1065,PRD027,,897,3,
TX0742_4,CUST1065,PRD022,,7196,4,
TX0742_5,CUST1065,PRD008,,2697,3,
TX0743_1,CUST1066,PRD010,,349,1,
TX0743_2,CUST1066,PRD015,,2798,2,
TX0743_3,CUST1066,PRD020,,4995,5,
TX0743_4,CUST1066,PRD030,,699,1,
TX0743_5,CUST1066,PRD017,,445,5,
TX0744_1,CUST1067,PRD003,,599,1,
TX0745_1,CUST1068,PRD018,,1899,1,
TX0745_2,CUST1068,PRD021,,1996,4,
TX0745_3,CUST1068,PRD031,,3597,3,
TX0745_4,CUST1068,PRD023,,5596,4,
TX0746_1,CUST1071,PRD019,,399,1,
TX0746_2,CUST1071,PRD017,,356,4,
TX0747_1,CUST1072,PRD004,,3998,2,
TX0747_2,CUST1072,PRD007,,4995,5,
TX0747_3,CUST1072,PRD032,,2397,3,
TX0748_1,CUST1073,PRD024,,179,1,
TX0748_2,CUST1073,PRD020,,1998,2,
TX0748_3,CUST1073,PRD007,,999,1,
TX0748_4,CUST1073,PRD033,,5996,4,
TX0748_5,CUST1073,PRD010,,1047,3,
TX0749_1,CUST1075,PRD001,,1998,2,
TX0749_2,CUST1075,PRD034,,649,1,
TX0749_3,CUST1075,PRD017,,356,4,
TX0749_4,CUST1075,PRD013,,5196,4,
TX0750_1,CUST1076,PRD001,,1998,2,
TX0750_2,CUST1076,PRD032,,1598,2,
TX0750_3,CUST1076,PRD003,,2396,4,
TX0750_4,CUST1076,PRD001,,999,1,
TX0750_5,CUST1076,PRD029,,447,3,
TX0751_1,CUST1077,PRD018,,3798,2,
TX0751_2,CUST1077,PRD002,,3995,5,
TX0751_3,CUST1077,PRD020,,999,1,
TX0751_4,CUST1077,PRD014,,5995,5,
TX0752_1,CUST1079,PRD017,,356,4,
TX0752_2,CUST1079,PRD019,,1596,4,
TX0752_3,CUST1079,PRD026,,1698,2,
TX0752_4,CUST1079,PRD027,,1196,4,
TX0752_5,CUST1079,PRD004,,3998,2,
TX0753_1,CUST1081,PRD028,,2396,4,
TX0753_2,CUST1081,PRD017,,356,4,
TX0753_3,CUST1081,PRD023,,1399,1,
TX0753_4,CUST1081,PRD005,,1196,4,
TX0754_1,CUST1083,PRD009,,2996,4,
TX0754_2,CUST1083,PRD018,,7596,4,
TX0755_1,CUST1084,PRD020,,4995,5,
TX0756_1,CUST1087,PRD013,,3897,3,
TX0756_2,CUST1087,PRD019,,798,2,
TX0756_3,CUST1087,PRD007,,1998,2,
TX0757_1,CUST1088,PRD036,,2198,2,
TX0757_2,CUST1088,PRD021,,2495,5,
TX0757_3,CUST1088,PRD002,,3196,4,
TX0758_1,CUST1089,PRD034,,3245,5,
TX0758_2,CUST1089,PRD018,,5697,3,
TX0758_3,CUST1089,PRD024,,537,3,
TX0758_4,CUST1089,PRD004,,1999,1,
TX0758_5,CUST1089,PRD002,,3995,5,
TX0759_1,CUST1090,PRD016,,987,3,
TX0760_1,CUST1091,PRD032,,2397,3,
TX0760_2,CUST1091,PRD004,,7996,4,
TX0760_3,CUST1091,PRD013,,5196,4,
TX0760_4,CUST1091,PRD013,,3897,3,
TX0761_1,CUST1092,PRD004,,3998,2,
TX0762_1,CUST1093,PRD028,,599,1,
TX0763_1,CUST1094,PRD026,,849,1,
TX0763_2,CUST1094,PRD001,,999,1,
TX0763_3,CUST1094,PRD017,,89,1,
TX0764_1,CUST1095,PRD023,,2798,2,
TX0764_2,CUST1095,PRD012,,4497,3,
TX0764_3,CUST1095,PRD019,,399,1,
TX0764_4,CUST1095,PRD031,,2398,2,
TX0765_1,CUST1097,PRD004,,3998,2,
TX0765_2,CUST1097,PRD010,,1745,5,
TX0765_3,CUST1097,PRD036,,3297,3,
TX0765_4,CUST1097,PRD012,,2998,2,
TX0765_5,CUST1097,PRD020,,3996,4,
TX0766_1,CUST1099,PRD022,,8995,5,
TX0767_1,CUST1100,PRD001,,2997,3,
TX0767_2,CUST1100,PRD012,,2998,2,
TX0767_3,CUST1100,PRD024,,895,5,
TX0768_1,CUST1101,PRD025,,3596,4,
TX0768_2,CUST1101,PRD006,,249,1,
TX0768_3,CUST1101,PRD028,,599,1,
TX0768_4,CUST1101,PRD017,,89,1,
TX0769_1,CUST1102,PRD020,,1998,2,
TX0769_2,CUST1102,PRD013,,3897,3,
TX0769_3,CUST1102,PRD034,,2596,4,
TX0769_4,CUST1102,PRD012,,5996,4,
TX0769_5,CUST1102,PRD019,,1197,3,
TX0770_1,CUST1103,PRD007,,1998,2,
TX0771_1,CUST1104,PRD017,,445,5,
TX0771_2,CUST1104,PRD016,,658,2,
TX0771_3,CUST1104,PRD002,,2397,3,
TX0771_4,CUST1104,PRD015,,2798,2,
TX0771_5,CUST1104,PRD028,,1198,2,
TX0772_1,CUST1105,PRD029,,298,2,
TX0772_2,CUST1105,PRD029,,298,2,
TX0772_3,CUST1105,PRD036,,2198,2,
TX0772_4,CUST1105,PRD035,,5196,4,
TX0773_1,CUST1106,PRD010,,1396,4,
TX0774_1,CUST1107,PRD034,,2596,4,
TX0775_1,CUST1108,PRD012,,5996,4,
TX0776_1,CUST1110,PRD008,,3596,4,
TX0776_2,CUST1110,PRD015,,4197,3,
TX0776_3,CUST1110,PRD033,,1499,1,
TX0776_4,CUST1110,PRD027,,897,3,
TX0776_5,CUST1110,PRD031,,3597,3,
TX0777_1,CUST1111,PRD007,,1998,2,
TX0777_2,CUST1111,PRD030,,1398,2,
TX0777_3,CUST1111,PRD003,,599,1,
TX0777_4,CUST1111,PRD025,,4495,5,
TX0778_1,CUST1114,PRD005,,598,2,
TX0778_2,CUST1114,PRD026,,1698,2,
TX0778_3,CUST1114,PRD010,,1396,4,
TX0779_1,CUST1115,PRD035,,1299,1,
TX0779_2,CUST1115,PRD008,,3596,4,
TX0779_3,CUST1115,PRD034,,649,1,
TX0779_4,CUST1115,PRD021,,998,2,
TX0780_1,CUST1116,PRD018,,9495,5,
TX0780_2,CUST1116,PRD036,,5495,5,
TX0780_3,CUST1116,PRD006,,747,3,
TX0780_4,CUST1116,PRD032,,1598,2,
TX0780_5,CUST1116,PRD030,,1398,2,
TX0781_1,CUST1117,PRD034,,649,1,
TX0781_2,CUST1117,PRD017,,356,4,
TX0781_3,CUST1117,PRD031,,1199,1,
TX0782_1,CUST1118,PRD013,,5196,4,
TX0782_2,CUST1118,PRD016,,658,2,
TX0782_3,CUST1118,PRD012,,1499,1,
TX0783_1,CUST1119,PRD034,,1947,3,
TX0783_2,CUST1119,PRD005,,897,3,
TX0784_1,CUST1120,PRD022,,7196,4,
TX0784_2,CUST1120,PRD017,,445,5,
TX0784_3,CUST1120,PRD002,,3995,5,
TX0785_1,CUST1121,PRD020,,2997,3,
TX0785_2,CUST1121,PRD030,,2097,3,
TX0785_3,CUST1121,PRD008,,1798,2,
TX0785_4,CUST1121,PRD033,,5996,4,
TX0786_1,CUST1122,PRD027,,598,2,
TX0786_2,CUST1122,PRD006,,747,3,
TX0786_3,CUST1122,PRD010,,1047,3,
TX0786_4,CUST1122,PRD001,,4995,5,
TX0786_5,CUST1122,PRD033,,1499,1,
TX0787_1,CUST1123,PRD030,,3495,5,
TX0787_2,CUST1123,PRD009,,3745,5,
TX0787_3,CUST1123,PRD003,,1198,2,
TX0787_4,CUST1123,PRD035,,5196,4,
TX0787_5,CUST1123,PRD021,,1996,4,
TX0788_1,CUST1124,PRD005,,1196,4,
TX0788_2,CUST1124,PRD001,,999,1,
TX0788_3,CUST1124,PRD018,,9495,5,
TX0788_4,CUST1124,PRD027,,1196,4,
TX0788_5,CUST1124,PRD032,,2397,3,
TX0789_1,CUST1125,PRD016,,329,1,
TX0789_2,CUST1125,PRD007,,4995,5,
TX0789_3,CUST1125,PRD019,,798,2,
TX0789_4,CUST1125,PRD008,,899,1,
TX0790_1,CUST1127,PRD019,,1596,4,
TX0790_2,CUST1127,PRD004,,9995,5,
TX0791_1,CUST1129,PRD001,,4995,5,
TX0791_2,CUST1129,PRD034,,649,1,
TX0791_3,CUST1129,PRD002,,799,1,
TX0791_4,CUST1129,PRD036,,5495,5,
TX0792_1,CUST1130,PRD034,,2596,4,
TX0792_2,CUST1130,PRD023,,2798,2,
TX0792_3,CUST1130,PRD009,,1498,2,
TX0792_4,CUST1130,PRD027,,1495,5,
TX0793_1,CUST1131,PRD013,,1299,1,
TX0793_2,CUST1131,PRD019,,1197,3,
TX0793_3,CUST1131,PRD029,,745,5,
TX0793_4,CUST1131,PRD012,,7495,5,
TX0793_5,CUST1131,PRD023,,1399,1,
TX0794_1,CUST1134,PRD003,,1797,3,
TX0794_2,CUST1134,PRD010,,349,1,
TX0794_3,CUST1134,PRD027,,1196,4,
TX0794_4,CUST1134,PRD024,,716,4,
TX0794_5,CUST1134,PRD003,,1198,2,
TX0795_1,CUST1135,PRD004,,3998,2,
TX0795_2,CUST1135,PRD025,,1798,2,
TX0795_3,CUST1135,PRD022,,1799,1,
TX0795_4,CUST1135,PRD015,,1399,1,
TX0795_5,CUST1135,PRD036,,4396,4,
TX0796_1,CUST1136,PRD018,,5697,3,
TX0796_2,CUST1136,PRD010,,1396,4,
TX0797_1,CUST1137,PRD004,,9995,5,
TX0798_1,CUST1139,PRD010,,1745,5,
TX0798_2,CUST1139,PRD024,,358,2,
TX0798_3,CUST1139,PRD005,,897,3,
TX0798_4,CUST1139,PRD023,,2798,2,
TX0798_5,CUST1139,PRD001,,2997,3,
TX0799_1,CUST1140,PRD024,,537,3,
TX0799_2,CUST1140,PRD008,,4495,5,
TX0799_3,CUST1140,PRD006,,747,3,
TX0800_1,CUST1141,PRD022,,8995,5,
TX0800_2,CUST1141,PRD007,,3996,4,
TX0801_1,CUST1142,PRD002,,3196,4,
TX0802_1,CUST1143,PRD002,,2397,3,
TX0802_2,CUST1143,PRD016,,987,3,
TX0802_3,CUST1143,PRD007,,4995,5,
TX0803_1,CUST1144,PRD014,,5995,5,
TX0803_2,CUST1144,PRD007,,2997,3,
TX0803_3,CUST1144,PRD036,,2198,2,
TX0803_4,CUST1144,PRD009,,2247,3,
TX0804_1,CUST1145,PRD034,,1298,2,
TX0804_2,CUST1145,PRD036,,2198,2,
TX0804_3,CUST1145,PRD010,,1745,5,
TX0805_1,CUST1146,PRD016,,1316,4,
TX0805_2,CUST1146,PRD022,,7196,4,
TX0805_3,CUST1146,PRD030,,3495,5,
TX0806_1,CUST1148,PRD019,,1995,5,
TX0806_2,CUST1148,PRD036,,5495,5,
TX0806_3,CUST1148,PRD032,,799,1,
TX0807_1,CUST1149,PRD011,,398,2,
TX0807_2,CUST1149,PRD001,,2997,3,
TX0807_3,CUST1149,PRD006,,747,3,
TX0808_1,CUST1150,PRD026,,1698,2,
TX0808_2,CUST1150,PRD024,,358,2,
TX0808_3,CUST1150,PRD001,,999,1,
TX0808_4,CUST1150,PRD014,,3597,3,
TX0809_1,CUST1153,PRD017,,178,2,
TX0810_1,CUST1154,PRD032,,3196,4,
TX0810_2,CUST1154,PRD028,,1198,2,
TX0810_3,CUST1154,PRD012,,7495,5,
TX0811_1,CUST1155,PRD021,,998,2,
TX0811_2,CUST1155,PRD004,,1999,1,
TX0811_3,CUST1155,PRD007,,2997,3,
TX0811_4,CUST1155,PRD019,,1596,4,
TX0812_1,CUST1157,PRD033,,4497,3,
TX0812_2,CUST1157,PRD034,,649,1,
TX0813_1,CUST1159,PRD001,,2997,3,
TX0813_2,CUST1159,PRD035,,1299,1,
TX0813_3,CUST1159,PRD036,,2198,2,
TX0814_1,CUST1160,PRD014,,2398,2,
TX0815_1,CUST1161,PRD010,,349,1,
TX0815_2,CUST1161,PRD022,,7196,4,
TX0815_3,CUST1161,PRD001,,999,1,
TX0816_1,CUST1162,PRD036,,2198,2,
TX0816_2,CUST1162,PRD018,,9495,5,
TX0817_1,CUST1163,PRD014,,1199,1,
TX0817_2,CUST1163,PRD030,,2097,3,
TX0818_1,CUST1164,PRD019,,399,1,
TX0818_2,CUST1164,PRD025,,2697,3,
TX0818_3,CUST1164,PRD006,,747,3,
TX0818_4,CUST1164,PRD019,,1197,3,
TX0819_1,CUST1165,PRD003,,599,1,
TX0819_2,CUST1165,PRD020,,3996,4,
TX0819_3,CUST1165,PRD009,,2996,4,
TX0820_1,CUST1166,PRD006,,747,3,
TX0820_2,CUST1166,PRD023,,4197,3,
TX0820_3,CUST1166,PRD023,,2798,2,
TX0821_1,CUST1169,PRD025,,1798,2,
TX0821_2,CUST1169,PRD026,,1698,2,
TX0821_3,CUST1169,PRD032,,1598,2,
TX0822_1,CUST1174,PRD031,,5995,5,
TX0822_2,CUST1174,PRD031,,3597,3,
TX0823_1,CUST1175,PRD016,,987,3,
TX0823_2,CUST1175,PRD014,,4796,4,
TX0824_1,CUST1176,PRD008,,899,1,
TX0824_2,CUST1176,PRD009,,1498,2,
TX0824_3,CUST1176,PRD004,,3998,2,
TX0824_4,CUST1176,PRD012,,1499,1,
TX0824_5,CUST1176,PRD024,,179,1,
TX0825_1,CUST1177,PRD024,,537,3,
TX0825_2,CUST1177,PRD025,,2697,3,
TX0826_1,CUST1178,PRD013,,1299,1,
TX0826_2,CUST1178,PRD016,,987,3,
TX0826_3,CUST1178,PRD030,,2796,4,
TX0826_4,CUST1178,PRD033,,4497,3,
TX0827_1,CUST1180,PRD027,,598,2,
TX0827_2,CUST1180,PRD016,,1645,5,
TX0827_3,CUST1180,PRD017,,356,4,
TX0827_4,CUST1180,PRD031,,3597,3,
TX0828_1,CUST1181,PRD028,,2396,4,
TX0829_1,CUST1182,PRD011,,597,3,
TX0829_2,CUST1182,PRD033,,4497,3,
TX0829_3,CUST1182,PRD012,,5996,4,
TX0829_4,CUST1182,PRD019,,399,1,
TX0830_1,CUST1183,PRD019,,1596,4,
TX0830_2,CUST1183,PRD016,,987,3,
TX0831_1,CUST1184,PRD028,,599,1,
TX0831_2,CUST1184,PRD016,,329,1,
TX0831_3,CUST1184,PRD036,,5495,5,
TX0831_4,CUST1184,PRD029,,745,5,
TX0831_5,CUST1184,PRD008,,1798,2,
TX0832_1,CUST1185,PRD002,,799,1,
TX0832_2,CUST1185,PRD030,,699,1,
TX0832_3,CUST1185,PRD002,,3995,5,
TX0832_4,CUST1185,PRD025,,899,1,
TX0832_5,CUST1185,PRD034,,2596,4,
TX0833_1,CUST1186,PRD035,,6495,5,
TX0833_2,CUST1186,PRD005,,1495,5,
TX0833_3,CUST1186,PRD020,,999,1,
TX0833_4,CUST1186,PRD018,,3798,2,
TX0834_1,CUST1188,PRD036,,2198,2,
TX0834_2,CUST1188,PRD031,,1199,1,
TX0835_1,CUST1189,PRD019,,1197,3,
TX0835_2,CUST1189,PRD018,,7596,4,
TX0835_3,CUST1189,PRD010,,698,2,
TX0835_4,CUST1189,PRD028,,1797,3,
TX0836_1,CUST1190,PRD017,,89,1,
TX0836_2,CUST1190,PRD023,,4197,3,
TX0836_3,CUST1190,PRD029,,298,2,
TX0836_4,CUST1190,PRD035,,5196,4,
TX0836_5,CUST1190,PRD001,,3996,4,
TX0837_1,CUST1191,PRD010,,349,1,
TX0838_1,CUST1193,PRD010,,1396,4,
TX0838_2,CUST1193,PRD017,,178,2,
TX0838_3,CUST1193,PRD031,,4796,4,
TX0839_1,CUST1194,PRD027,,299,1,
TX0840_1,CUST1195,PRD016,,329,1,
TX0840_2,CUST1195,PRD014,,4796,4,
TX0840_3,CUST1195,PRD015,,2798,2,
TX0840_4,CUST1195,PRD010,,1396,4,
TX0840_5,CUST1195,PRD015,,4197,3,
TX0841_1,CUST1196,PRD011,,796,4,
TX0841_2,CUST1196,PRD005,,897,3,
TX0841_3,CUST1196,PRD027,,299,1,
TX0841_4,CUST1196,PRD012,,7495,5,
TX0842_1,CUST1197,PRD026,,1698,2,
TX0842_2,CUST1197,PRD022,,5397,3,
TX0842_3,CUST1197,PRD004,,1999,1,
TX0843_1,CUST1199,PRD008,,2697,3,
TX0843_2,CUST1199,PRD005,,1196,4,
TX0843_3,CUST1199,PRD008,,899,1,
TX0843_4,CUST1199,PRD026,,1698,2,
TX0843_5,CUST1199,PRD015,,6995,5,
TX0844_1,CUST1200,PRD031,,2398,2,
TX0844_2,CUST1200,PRD018,,5697,3,
TX0844_3,CUST1200,PRD026,,4245,5,
TX0844_4,CUST1200,PRD009,,2996,4,
TX0844_5,CUST1200,PRD006,,747,3,
TX0845_1,CUST1201,PRD016,,1316,4,
TX0845_2,CUST1201,PRD030,,3495,5,
TX0845_3,CUST1201,PRD026,,3396,4,
TX0846_1,CUST1203,PRD026,,3396,4,
TX0846_2,CUST1203,PRD001,,3996,4,
TX0846_3,CUST1203,PRD001,,2997,3,
TX0846_4,CUST1203,PRD032,,3196,4,
TX0846_5,CUST1203,PRD009,,2247,3,
TX0847_1,CUST1204,PRD028,,1797,3,
TX0847_2,CUST1204,PRD030,,699,1,
TX0848_1,CUST1205,PRD017,,178,2,
TX0849_1,CUST1206,PRD009,,2996,4,
TX0849_2,CUST1206,PRD010,,1396,4,
TX0849_3,CUST1206,PRD016,,987,3,
TX0849_4,CUST1206,PRD016,,329,1,
TX0850_1,CUST1208,PRD006,,498,2,
TX0850_2,CUST1208,PRD004,,3998,2,
TX0851_1,CUST1209,PRD016,,329,1,
TX0852_1,CUST1210,PRD034,,1298,2,
TX0853_1,CUST1211,PRD010,,1396,4,
TX0854_1,CUST1212,PRD032,,799,1,
TX0854_2,CUST1212,PRD020,,4995,5,
TX0854_3,CUST1212,PRD019,,1197,3,
TX0854_4,CUST1212,PRD028,,1198,2,
TX0854_5,CUST1212,PRD028,,599,1,
TX0855_1,CUST1213,PRD031,,3597,3,
TX0855_2,CUST1213,PRD007,,1998,2,
TX0855_3,CUST1213,PRD035,,5196,4,
TX0855_4,CUST1213,PRD022,,5397,3,
TX0855_5,CUST1213,PRD026,,1698,2,
TX0856_1,CUST1214,PRD031,,2398,2,
TX0856_2,CUST1214,PRD016,,329,1,
TX0857_1,CUST1215,PRD006,,1245,5,
TX0857_2,CUST1215,PRD033,,5996,4,
TX0857_3,CUST1215,PRD026,,2547,3,
TX0857_4,CUST1215,PRD036,,2198,2,
TX0858_1,CUST1216,PRD001,,999,1,
TX0858_2,CUST1216,PRD009,,2247,3,
TX0858_3,CUST1216,PRD034,,649,1,
TX0858_4,CUST1216,PRD021,,998,2,
TX0859_1,CUST1217,PRD020,,1998,2,
TX0859_2,CUST1217,PRD033,,5996,4,
TX0859_3,CUST1217,PRD016,,658,2,
TX0860_1,CUST1219,PRD003,,2995,5,
TX0860_2,CUST1219,PRD021,,499,1,
TX0860_3,CUST1219,PRD030,,699,1,
TX0860_4,CUST1219,PRD015,,4197,3,
TX0860_5,CUST1219,PRD032,,2397,3,
TX0861_1,CUST1220,PRD001,,4995,5,
TX0861_2,CUST1220,PRD020,,3996,4,
TX0861_3,CUST1220,PRD028,,2995,5,
TX0861_4,CUST1220,PRD033,,7495,5,
TX0861_5,CUST1220,PRD030,,699,1,
TX0862_1,CUST1221,PRD028,,599,1,
TX0862_2,CUST1221,PRD008,,2697,3,
TX0862_3,CUST1221,PRD030,,3495,5,
TX0862_4,CUST1221,PRD032,,3995,5,
TX0863_1,CUST1222,PRD032,,799,1,
TX0863_2,CUST1222,PRD029,,596,4,
TX0863_3,CUST1222,PRD036,,4396,4,
TX0863_4,CUST1222,PRD029,,447,3,
TX0863_5,CUST1222,PRD027,,299,1,
TX0864_1,CUST1224,PRD026,,849,1,
TX0864_2,CUST1224,PRD035,,5196,4,
TX0864_3,CUST1224,PRD011,,995,5,
TX0864_4,CUST1224,PRD004,,3998,2,
TX0864_5,CUST1224,PRD013,,2598,2,
TX0865_1,CUST1225,PRD015,,5596,4,
TX0865_2,CUST1225,PRD036,,5495,5,
TX0865_3,CUST1225,PRD012,,1499,1,
TX0866_1,CUST1226,PRD002,,3995,5,
TX0867_1,CUST1227,PRD010,,1745,5,
TX0867_2,CUST1227,PRD013,,3897,3,
TX0867_3,CUST1227,PRD004,,9995,5,
TX0867_4,CUST1227,PRD026,,4245,5,
TX0867_5,CUST1227,PRD032,,799,1,
TX0868_1,CUST1228,PRD021,,998,2,
TX0868_2,CUST1228,PRD008,,1798,2,
TX0869_1,CUST1230,PRD033,,4497,3,
TX0869_2,CUST1230,PRD024,,358,2,
TX0869_3,CUST1230,PRD014,,4796,4,
TX0869_4,CUST1230,PRD019,,1995,5,
TX0870_1,CUST1231,PRD003,,2995,5,
TX0870_2,CUST1231,PRD011,,995,5,
TX0870_3,CUST1231,PRD035,,5196,4,
TX0870_4,CUST1231,PRD033,,2998,2,
TX0871_1,CUST1233,PRD034,,3245,5,
TX0872_1,CUST1234,PRD032,,1598,2,
TX0872_2,CUST1234,PRD010,,1745,5,
TX0872_3,CUST1234,PRD022,,7196,4,
TX0872_4,CUST1234,PRD021,,1497,3,
TX0872_5,CUST1234,PRD013,,6495,5,
TX0873_1,CUST1235,PRD001,,1998,2,
TX0873_2,CUST1235,PRD017,,178,2,
TX0873_3,CUST1235,PRD008,,899,1,
TX0874_1,CUST1236,PRD034,,2596,4,
TX0875_1,CUST1237,PRD028,,2995,5,
TX0875_2,CUST1237,PRD028,,1797,3,
TX0875_3,CUST1237,PRD021,,499,1,
TX0876_1,CUST1238,PRD024,,537,3,
TX0876_2,CUST1238,PRD022,,5397,3,
TX0877_1,CUST1239,PRD031,,4796,4,
TX0877_2,CUST1239,PRD032,,799,1,
TX0877_3,CUST1239,PRD006,,996,4,
TX0878_1,CUST1240,PRD006,,747,3,
TX0878_2,CUST1240,PRD003,,2396,4,
TX0879_1,CUST1241,PRD024,,716,4,
TX0880_1,CUST1242,PRD020,,4995,5,
TX0880_2,CUST1242,PRD021,,998,2,
TX0880_3,CUST1242,PRD007,,2997,3,
TX0881_1,CUST1243,PRD007,,1998,2,
TX0881_2,CUST1243,PRD001,,1998,2,
TX0881_3,CUST1243,PRD004,,1999,1,
TX0882_1,CUST1245,PRD024,,179,1,
TX0882_2,CUST1245,PRD027,,299,1,
TX0882_3,CUST1245,PRD034,,2596,4,
TX0883_1,CUST1246,PRD004,,7996,4,
TX0883_2,CUST1246,PRD025,,3596,4,
TX0883_3,CUST1246,PRD019,,1197,3,
TX0883_4,CUST1246,PRD027,,897,3,
TX0883_5,CUST1246,PRD028,,1198,2,
TX0884_1,CUST1247,PRD019,,399,1,
TX0884_2,CUST1247,PRD023,,1399,1,
TX0884_3,CUST1247,PRD006,,996,4,
TX0884_4,CUST1247,PRD029,,149,1,
TX0885_1,CUST1249,PRD001,,4995,5,
TX0886_1,CUST1250,PRD017,,89,1,
TX0886_2,CUST1250,PRD028,,2396,4,
TX0886_3,CUST1250,PRD019,,1995,5,
TX0886_4,CUST1250,PRD006,,498,2,
TX0886_5,CUST1250,PRD019,,399,1,
TX0887_1,CUST1252,PRD036,,4396,4,
TX0888_1,CUST1253,PRD035,,2598,2,
TX0888_2,CUST1253,PRD035,,1299,1,
TX0888_3,CUST1253,PRD015,,2798,2,
TX0888_4,CUST1253,PRD036,,3297,3,
TX0889_1,CUST1255,PRD016,,987,3,
TX0889_2,CUST1255,PRD011,,398,2,
TX0889_3,CUST1255,PRD036,,4396,4,
TX0889_4,CUST1255,PRD005,,299,1,
TX0890_1,CUST1256,PRD017,,89,1,
TX0890_2,CUST1256,PRD035,,2598,2,
TX0891_1,CUST1258,PRD027,,1196,4,
TX0892_1,CUST1259,PRD023,,4197,3,
TX0892_2,CUST1259,PRD005,,1196,4,
TX0892_3,CUST1259,PRD003,,2995,5,
TX0892_4,CUST1259,PRD031,,5995,5,
TX0893_1,CUST1260,PRD032,,2397,3,
TX0894_1,CUST1261,PRD006,,1245,5,
TX0894_2,CUST1261,PRD002,,3196,4,
TX0894_3,CUST1261,PRD023,,5596,4,
TX0894_4,CUST1261,PRD032,,2397,3,
TX0894_5,CUST1261,PRD034,,2596,4,
TX0895_1,CUST1263,PRD004,,9995,5,
TX0896_1,CUST1264,PRD019,,798,2,
TX0896_2,CUST1264,PRD022,,3598,2,
TX0896_3,CUST1264,PRD034,,649,1,
TX0896_4,CUST1264,PRD024,,895,5,
TX0896_5,CUST1264,PRD028,,2995,5,
TX0897_1,CUST1265,PRD022,,8995,5,
TX0898_1,CUST1266,PRD030,,2097,3,
TX0899_1,CUST1268,PRD004,,1999,1,
TX0899_2,CUST1268,PRD020,,1998,2,
TX0899_3,CUST1268,PRD016,,1316,4,
TX0899_4,CUST1268,PRD035,,2598,2,
TX0899_5,CUST1268,PRD025,,4495,5,
TX0900_1,CUST1269,PRD014,,3597,3,
TX0900_2,CUST1269,PRD011,,995,5,
TX0900_3,CUST1269,PRD028,,2396,4,
TX0900_4,CUST1269,PRD034,,1298,2,
TX0900_5,CUST1269,PRD015,,2798,2,
TX0901_1,CUST1270,PRD002,,2397,3,
TX0901_2,CUST1270,PRD015,,1399,1,
TX0902_1,CUST1272,PRD001,,1998,2,
TX0903_1,CUST1273,PRD015,,4197,3,
TX0903_2,CUST1273,PRD027,,299,1,
TX0903_3,CUST1273,PRD023,,1399,1,
TX0903_4,CUST1273,PRD009,,3745,5,
TX0903_5,CUST1273,PRD001,,4995,5,
TX0904_1,CUST1274,PRD034,,1298,2,
TX0904_2,CUST1274,PRD033,,4497,3,
TX0904_3,CUST1274,PRD012,,1499,1,
TX0904_4,CUST1274,PRD020,,999,1,
TX0904_5,CUST1274,PRD009,,2996,4,
TX0905_1,CUST1276,PRD006,,498,2,
TX0905_2,CUST1276,PRD011,,597,3,
TX0906_1,CUST1278,PRD002,,799,1,
TX0906_2,CUST1278,PRD030,,3495,5,
TX0906_3,CUST1278,PRD024,,179,1,
TX0906_4,CUST1278,PRD006,,1245,5,
TX0907_1,CUST1280,PRD003,,2396,4,
TX0907_2,CUST1280,PRD032,,799,1,
TX0907_3,CUST1280,PRD014,,2398,2,
TX0908_1,CUST1281,PRD030,,699,1,
TX0909_1,CUST1282,PRD023,,2798,2,
TX0909_2,CUST1282,PRD022,,7196,4,
TX0909_3,CUST1282,PRD015,,6995,5,
TX0909_4,CUST1282,PRD007,,3996,4,
TX0909_5,CUST1282,PRD034,,1947,3,
TX0910_1,CUST1283,PRD031,,1199,1,
TX0911_1,CUST1284,PRD003,,1797,3,
TX0911_2,CUST1284,PRD036,,5495,5,
TX0911_3,CUST1284,PRD019,,399,1,
TX0911_4,CUST1284,PRD025,,4495,5,
TX0912_1,CUST1285,PRD011,,995,5,
TX0912_2,CUST1285,PRD026,,2547,3,
TX0913_1,CUST1286,PRD018,,7596,4,
TX0913_2,CUST1286,PRD023,,2798,2,
TX0914_1,CUST1287,PRD001,,4995,5,
