Company_ID,Customer_ID,OS,Device_Type,Event_Name,Event_Value,Event_Count,Session_Duration,Session_Number
CMP005,CUST0267,iOS,Tablet,begin_checkout,5,1,456,16
CMP005,CUST0067,Web,Mobile,add_to_wishlist,2,1,766,11
CMP006,CUST3509,Android,Mobile,begin_checkout,5,10,1765,5
CMP004,CUST3144,Android,Tablet,sign_up,4,7,1634,4
CMP005,CUST2298,Android,Mobile,remove_from_cart,0,10,1221,1
CMP006,CUST1590,Web,Mobile,add_payment_info,6,10,1643,4
CMP001,CUST4044,iOS,Mobile,add_payment_info,6,9,37,18
CMP001,CUST3137,Web,Mobile,purchase,7,3,672,10
CMP002,CUST0181,Android,Mobile,click_promotion,4,10,301,20
CMP006,CUST0846,iOS,Tablet,remove_from_cart,0,1,397,10
CMP005,CUST4579,Android,Tablet,click_promotion,4,1,996,20
CMP005,CUST0603,Android,Mobile,view_item,1,1,1740,20
CMP004,CUST0788,Android,Mobile,remove_from_cart,0,3,1431,10
CMP003,CUST0490,Web,Mobile,share,3,6,915,6
CMP006,CUST1662,Web,Desktop,add_to_wishlist,2,4,1563,20
CMP005,CUST4659,iOS,Tablet,search,2,4,420,5
CMP005,CUST4853,iOS,Tablet,view_item,1,3,1275,5
CMP001,CUST1723,iOS,Mobile,add_payment_info,6,3,472,9
CMP001,CUST3913,Android,Mobile,search,2,6,1546,7
CMP001,CUST3336,iOS,Mobile,sign_up,4,9,210,3
CMP001,CUST3863,Android,Mobile,login,1,1,286,5
CMP002,CUST2935,Android,Tablet,search,2,4,364,18
CMP006,CUST2742,Android,Tablet,begin_checkout,5,1,555,5
CMP003,CUST2575,iOS,Tablet,remove_from_cart,0,1,675,12
CMP005,CUST0165,Web,Tablet,add_payment_info,6,7,1518,13
CMP002,CUST4137,iOS,Tablet,click_promotion,4,2,1007,7
CMP004,CUST1559,Web,Desktop,sign_up,4,2,514,15
CMP005,CUST2888,iOS,Mobile,share,3,1,1414,16
CMP006,CUST4997,Web,Mobile,purchase,7,8,180,17
CMP002,CUST0742,iOS,Tablet,login,1,9,917,2
CMP001,CUST2320,Web,Tablet,begin_checkout,5,4,111,11
CMP002,CUST2608,iOS,Tablet,sign_up,4,7,986,6
CMP003,CUST1502,Web,Desktop,add_to_cart,3,7,1667,17
CMP005,CUST4832,iOS,Tablet,sign_up,4,10,1238,7
CMP002,CUST2321,iOS,Tablet,purchase,7,10,259,8
CMP002,CUST1172,Web,Desktop,remove_from_cart,0,3,886,13
CMP004,CUST0119,Web,Mobile,add_to_cart,3,6,243,2
CMP004,CUST1709,Web,Mobile,sign_up,4,6,496,3
CMP006,CUST1897,Android,Tablet,view_item,1,3,1614,16
CMP003,CUST0609,Android,Tablet,add_to_wishlist,2,4,1411,14
CMP005,CUST1185,iOS,Tablet,search,2,10,519,3
CMP003,CUST3816,Android,Mobile,add_to_wishlist,2,6,1662,6
CMP005,CUST2413,iOS,Mobile,search,2,9,1368,5
CMP003,CUST1764,iOS,Tablet,sign_up,4,3,94,4
CMP005,CUST3273,iOS,Mobile,remove_from_cart,0,4,443,17
CMP001,CUST3223,Web,Tablet,click_promotion,4,10,151,14
CMP003,CUST2801,iOS,Mobile,add_to_wishlist,2,2,54,4
CMP005,CUST0605,Web,Desktop,click_promotion,4,10,189,6
CMP006,CUST2152,Android,Tablet,share,3,6,188,10
CMP003,CUST3923,Android,Mobile,sign_up,4,10,540,19
CMP004,CUST2315,Android,Tablet,sign_up,4,10,1645,16
CMP001,CUST2074,iOS,Mobile,purchase,7,10,111,2
CMP004,CUST4836,iOS,Tablet,add_to_cart,3,2,504,15
CMP006,CUST2454,Android,Mobile,login,1,7,163,10
CMP005,CUST3946,Android,Mobile,purchase,7,9,1770,19
CMP003,CUST1632,Web,Mobile,login,1,9,231,13
CMP003,CUST1863,Web,Desktop,remove_from_cart,0,7,60,13
CMP005,CUST0546,Android,Mobile,begin_checkout,5,7,1340,9
CMP005,CUST4160,Android,Tablet,sign_up,4,3,1541,15
CMP001,CUST3921,Web,Mobile,click_promotion,4,6,749,6
CMP002,CUST2060,Android,Mobile,begin_checkout,5,8,833,3
CMP005,CUST0209,iOS,Tablet,add_to_cart,3,4,206,2
CMP005,CUST1907,Android,Mobile,add_to_cart,3,7,1436,6
CMP004,CUST1119,Web,Tablet,search,2,2,530,13
CMP004,CUST2905,Web,Desktop,purchase,7,7,483,5
CMP001,CUST1756,Android,Tablet,view_item,1,8,469,17
CMP006,CUST2212,Android,Tablet,purchase,7,4,393,11
CMP003,CUST1797,iOS,Mobile,view_item,1,4,1794,10
CMP004,CUST3528,iOS,Tablet,purchase,7,1,593,2
CMP005,CUST2462,Android,Tablet,purchase,7,10,223,14
CMP006,CUST1829,Web,Desktop,add_to_cart,3,7,1601,10
CMP005,CUST0560,Android,Tablet,login,1,3,162,11
CMP003,CUST0829,iOS,Tablet,add_to_wishlist,2,10,1483,1
CMP003,CUST2889,Android,Tablet,click_promotion,4,7,937,2
CMP002,CUST1940,Android,Mobile,add_payment_info,6,10,1624,13
CMP005,CUST4901,Web,Desktop,view_item,1,8,931,5
CMP006,CUST1073,iOS,Tablet,sign_up,4,7,766,12
CMP004,CUST2210,iOS,Mobile,share,3,9,840,7
CMP006,CUST1087,iOS,Tablet,remove_from_cart,0,5,522,6
CMP006,CUST4181,iOS,Tablet,share,3,4,1146,19
CMP004,CUST4556,iOS,Tablet,share,3,5,903,2
CMP006,CUST4366,iOS,Mobile,search,2,2,1332,16
CMP002,CUST2063,Web,Mobile,share,3,6,666,4
CMP006,CUST2544,Web,Desktop,share,3,9,973,6
CMP001,CUST1913,Web,Desktop,share,3,4,34,11
CMP003,CUST4299,iOS,Mobile,click_promotion,4,1,1230,14
CMP004,CUST3643,Android,Mobile,search,2,3,626,10
CMP001,CUST3346,Android,Mobile,view_item,1,9,1069,15
CMP005,CUST3986,Web,Mobile,add_to_wishlist,2,8,648,6
CMP002,CUST0929,Web,Tablet,remove_from_cart,0,6,835,15
CMP004,CUST2762,iOS,Tablet,share,3,1,1272,6
CMP002,CUST2465,iOS,Mobile,login,1,9,441,10
CMP001,CUST4358,Web,Desktop,search,2,10,918,16
CMP006,CUST3906,Android,Mobile,add_to_cart,3,10,1711,11
CMP006,CUST1485,Web,Tablet,share,3,8,858,15
CMP003,CUST1492,Android,Tablet,search,2,1,444,3
CMP003,CUST2389,Android,Mobile,remove_from_cart,0,10,86,8
CMP004,CUST3875,iOS,Mobile,click_promotion,4,5,816,18
CMP006,CUST0018,iOS,Tablet,add_payment_info,6,3,416,3
CMP003,CUST3957,Android,Tablet,add_to_wishlist,2,5,405,19
CMP001,CUST1778,iOS,Mobile,add_to_wishlist,2,5,1485,1
CMP006,CUST0521,Android,Tablet,purchase,7,7,959,13
CMP005,CUST4934,Web,Mobile,begin_checkout,5,1,961,1
CMP005,CUST4955,Android,Mobile,login,1,8,172,8
CMP004,CUST2511,Android,Mobile,purchase,7,4,1539,9
CMP002,CUST1212,iOS,Mobile,view_item,1,3,1797,17
CMP005,CUST4613,Web,Mobile,begin_checkout,5,7,1791,4
CMP002,CUST0516,iOS,Mobile,view_item,1,5,690,8
CMP002,CUST2026,Android,Tablet,search,2,6,1654,3
CMP001,CUST2754,iOS,Tablet,click_promotion,4,10,1730,10
CMP005,CUST0660,Android,Tablet,sign_up,4,3,900,10
CMP002,CUST2212,Android,Tablet,share,3,5,1557,10
CMP006,CUST2665,iOS,Tablet,search,2,9,1745,2
CMP004,CUST2822,iOS,Tablet,share,3,1,73,2
CMP004,CUST0874,Android,Tablet,add_to_wishlist,2,3,1099,15
CMP004,CUST3647,iOS,Tablet,search,2,1,941,9
CMP003,CUST0684,iOS,Tablet,add_to_wishlist,2,8,390,17
CMP002,CUST1341,iOS,Mobile,share,3,9,279,3
CMP005,CUST4004,Web,Tablet,remove_from_cart,0,8,1559,16
CMP006,CUST4792,iOS,Mobile,add_payment_info,6,10,1465,14
CMP003,CUST3664,Web,Desktop,add_payment_info,6,7,835,9
CMP003,CUST2646,Web,Mobile,remove_from_cart,0,1,893,7
CMP003,CUST0977,Android,Mobile,remove_from_cart,0,4,1410,6
CMP006,CUST0007,iOS,Mobile,add_payment_info,6,6,1507,13
CMP001,CUST0933,Android,Mobile,add_payment_info,6,10,533,4
CMP001,CUST2290,iOS,Mobile,click_promotion,4,1,133,9
CMP003,CUST2215,Android,Tablet,login,1,9,1690,20
CMP004,CUST3841,Web,Mobile,add_to_cart,3,10,643,14
CMP001,CUST4936,Android,Tablet,add_payment_info,6,3,1333,6
CMP002,CUST1476,Android,Mobile,view_item,1,4,950,20
CMP006,CUST2698,Android,Mobile,purchase,7,5,1404,8
CMP004,CUST2374,Android,Tablet,sign_up,4,5,1013,17
CMP002,CUST0952,iOS,Mobile,purchase,7,6,842,1
CMP004,CUST2173,iOS,Mobile,purchase,7,6,891,5
CMP001,CUST0464,Android,Mobile,view_item,1,5,418,6
CMP002,CUST4413,iOS,Mobile,remove_from_cart,0,4,1309,4
CMP001,CUST4463,Web,Desktop,add_payment_info,6,6,986,12
CMP001,CUST1389,Web,Desktop,view_item,1,6,167,5
CMP004,CUST1179,iOS,Tablet,add_payment_info,6,6,426,1
CMP006,CUST2201,Android,Mobile,begin_checkout,5,8,453,1
CMP002,CUST1750,Android,Tablet,share,3,10,1213,8
CMP004,CUST1668,Android,Mobile,search,2,6,1280,15
CMP006,CUST0048,iOS,Mobile,purchase,7,2,574,1
CMP004,CUST2981,iOS,Tablet,purchase,7,10,615,19
CMP006,CUST1969,Web,Tablet,view_item,1,5,887,6
CMP004,CUST0955,Android,Mobile,add_to_cart,3,1,608,9
CMP001,CUST1018,Android,Mobile,login,1,8,700,11
CMP002,CUST4166,iOS,Tablet,add_to_wishlist,2,3,333,9
CMP003,CUST0507,Android,Mobile,click_promotion,4,5,262,15
CMP004,CUST3200,iOS,Mobile,purchase,7,5,718,2
CMP002,CUST3819,Android,Mobile,share,3,4,303,20
CMP006,CUST0370,Web,Mobile,add_to_cart,3,6,1518,18
CMP004,CUST4950,iOS,Mobile,search,2,7,1673,19
CMP002,CUST1593,Web,Tablet,click_promotion,4,8,919,12
CMP003,CUST1528,Web,Tablet,view_item,1,10,1463,7
CMP004,CUST4757,Android,Tablet,begin_checkout,5,5,451,11
CMP001,CUST4970,Web,Mobile,sign_up,4,10,1624,17
CMP003,CUST0762,Web,Mobile,view_item,1,4,1348,9
CMP001,CUST3803,Web,Mobile,add_payment_info,6,9,142,10
CMP006,CUST4660,iOS,Mobile,purchase,7,4,1237,16
CMP004,CUST0967,Web,Tablet,share,3,6,359,10
CMP002,CUST2374,Android,Tablet,login,1,7,1547,3
CMP006,CUST3175,Android,Tablet,remove_from_cart,0,1,45,18
CMP003,CUST0845,Android,Mobile,remove_from_cart,0,7,1617,10
CMP005,CUST3296,iOS,Tablet,view_item,1,10,1524,7
CMP004,CUST4354,Android,Mobile,add_to_wishlist,2,5,1386,16
CMP004,CUST3356,iOS,Mobile,begin_checkout,5,2,1424,11
CMP005,CUST2763,Web,Tablet,share,3,8,1250,18
CMP005,CUST1363,iOS,Tablet,view_item,1,10,245,19
CMP005,CUST2650,iOS,Mobile,share,3,10,1443,19
CMP001,CUST4940,Web,Mobile,begin_checkout,5,7,933,9
CMP005,CUST2906,Android,Tablet,login,1,1,536,6
CMP003,CUST2760,Android,Tablet,add_to_wishlist,2,3,797,19
CMP003,CUST4713,Web,Tablet,begin_checkout,5,9,1302,6
CMP002,CUST2153,Android,Mobile,share,3,2,1109,20
CMP001,CUST1523,iOS,Tablet,remove_from_cart,0,6,1610,17
CMP004,CUST2869,iOS,Mobile,purchase,7,10,579,7
CMP003,CUST0828,Android,Mobile,sign_up,4,2,1223,5
CMP005,CUST1032,iOS,Tablet,view_item,1,3,1635,1
CMP006,CUST3293,Web,Mobile,search,2,10,1712,15
CMP002,CUST2300,Android,Mobile,sign_up,4,2,616,2
CMP002,CUST0439,Web,Tablet,begin_checkout,5,7,1395,20
CMP003,CUST3681,Web,Desktop,add_to_cart,3,2,1757,20
CMP001,CUST1161,Android,Tablet,share,3,6,548,13
CMP001,CUST1457,Android,Mobile,click_promotion,4,1,662,7
CMP002,CUST3962,iOS,Tablet,sign_up,4,1,239,16
CMP003,CUST1806,Android,Mobile,add_to_cart,3,1,868,14
CMP001,CUST3851,Web,Desktop,add_to_cart,3,9,1722,19
CMP006,CUST1692,Android,Mobile,search,2,6,962,15
CMP003,CUST0237,iOS,Tablet,view_item,1,2,1403,6
CMP001,CUST0586,iOS,Tablet,remove_from_cart,0,10,578,1
CMP001,CUST1605,iOS,Tablet,add_payment_info,6,7,1779,20
CMP003,CUST2332,Web,Tablet,click_promotion,4,2,701,1
CMP002,CUST0181,iOS,Tablet,search,2,6,1430,4
CMP003,CUST0276,Android,Tablet,add_payment_info,6,8,814,8
CMP005,CUST1032,Android,Tablet,click_promotion,4,3,598,4
CMP002,CUST1205,Web,Mobile,purchase,7,7,924,3
CMP002,CUST3562,iOS,Tablet,login,1,2,1179,8
CMP002,CUST2150,Web,Tablet,purchase,7,3,428,11
CMP002,CUST2481,Android,Tablet,share,3,3,33,15
CMP001,CUST1493,Web,Mobile,sign_up,4,6,152,9
CMP001,CUST4433,Web,Tablet,view_item,1,10,924,14
CMP001,CUST4112,Web,Tablet,sign_up,4,2,388,10
CMP002,CUST3243,iOS,Mobile,remove_from_cart,0,9,589,18
CMP005,CUST3265,Web,Desktop,add_payment_info,6,2,1783,18
CMP001,CUST4985,iOS,Mobile,begin_checkout,5,10,941,10
CMP002,CUST0656,iOS,Tablet,add_to_wishlist,2,10,195,17
CMP001,CUST2129,iOS,Tablet,sign_up,4,10,354,5
CMP003,CUST4015,Android,Mobile,share,3,8,1741,16
CMP003,CUST0964,Web,Mobile,click_promotion,4,5,859,17
CMP005,CUST3054,iOS,Mobile,click_promotion,4,1,1143,20
CMP003,CUST1571,Android,Mobile,search,2,10,897,11
CMP005,CUST1877,Web,Desktop,search,2,1,131,19
CMP001,CUST3473,iOS,Tablet,add_to_wishlist,2,1,963,10
CMP005,CUST0389,Web,Mobile,add_to_cart,3,5,456,4
CMP002,CUST0525,Android,Mobile,view_item,1,5,1631,2
CMP004,CUST4531,Web,Tablet,click_promotion,4,3,1377,15
CMP005,CUST2102,Web,Desktop,add_to_wishlist,2,5,78,14
CMP001,CUST1430,iOS,Mobile,sign_up,4,9,865,15
CMP004,CUST2878,Web,Desktop,purchase,7,1,784,6
CMP005,CUST3184,iOS,Tablet,begin_checkout,5,1,1621,2
CMP002,CUST1403,iOS,Mobile,add_payment_info,6,5,652,16
CMP005,CUST4071,iOS,Tablet,search,2,6,819,3
CMP001,CUST4951,Android,Tablet,search,2,6,1246,17
CMP003,CUST3815,iOS,Tablet,add_to_wishlist,2,9,360,20
CMP002,CUST1007,Android,Tablet,remove_from_cart,0,5,1301,2
CMP004,CUST3198,iOS,Mobile,share,3,5,1365,11
CMP003,CUST0206,Android,Mobile,view_item,1,7,1306,7
CMP004,CUST2626,Android,Tablet,login,1,9,677,2
CMP004,CUST0273,iOS,Mobile,remove_from_cart,0,8,1266,12
CMP001,CUST0866,iOS,Tablet,add_to_cart,3,6,755,14
CMP006,CUST0944,Web,Tablet,add_payment_info,6,6,1341,14
CMP004,CUST1519,Android,Tablet,click_promotion,4,8,1534,16
CMP005,CUST2769,Web,Tablet,search,2,2,315,5
CMP003,CUST4860,iOS,Mobile,view_item,1,3,260,14
CMP002,CUST0744,Web,Mobile,remove_from_cart,0,4,1440,7
CMP002,CUST0295,Web,Desktop,sign_up,4,6,1661,2
CMP001,CUST2159,Android,Tablet,purchase,7,3,922,12
CMP001,CUST2217,Android,Mobile,login,1,2,148,20
CMP003,CUST2857,Android,Mobile,click_promotion,4,3,781,20
CMP006,CUST1289,Web,Tablet,view_item,1,5,621,9
CMP005,CUST2405,Web,Tablet,login,1,4,116,18
CMP005,CUST4545,Android,Tablet,add_to_cart,3,1,442,16
CMP005,CUST2944,iOS,Tablet,add_payment_info,6,6,143,8
CMP006,CUST2849,Web,Mobile,sign_up,4,7,1474,6
CMP001,CUST2567,iOS,Mobile,sign_up,4,7,608,14
CMP006,CUST3658,Web,Tablet,remove_from_cart,0,8,291,6
CMP004,CUST1935,iOS,Tablet,login,1,3,1264,19
CMP002,CUST4996,Web,Desktop,sign_up,4,4,761,10
CMP001,CUST4900,Web,Desktop,add_to_cart,3,4,1405,8
CMP006,CUST1571,iOS,Mobile,begin_checkout,5,6,225,8
CMP004,CUST1507,iOS,Tablet,search,2,6,76,7
CMP002,CUST0503,iOS,Mobile,remove_from_cart,0,5,1583,3
CMP005,CUST0623,Web,Desktop,add_to_wishlist,2,3,563,1
CMP004,CUST2917,Web,Mobile,view_item,1,7,1652,10
CMP004,CUST2546,Android,Tablet,add_payment_info,6,8,745,12
CMP005,CUST4185,Android,Mobile,click_promotion,4,9,1307,18
CMP003,CUST2912,Web,Mobile,add_to_wishlist,2,7,1606,17
CMP005,CUST4030,Web,Tablet,view_item,1,3,796,5
CMP006,CUST3906,Web,Mobile,purchase,7,9,1056,20
CMP004,CUST1026,Web,Desktop,share,3,9,741,7
CMP004,CUST2959,Android,Mobile,share,3,3,1632,5
CMP001,CUST1060,iOS,Mobile,share,3,3,1143,11
CMP001,CUST3964,Web,Tablet,add_to_cart,3,5,56,6
CMP006,CUST2946,Web,Desktop,sign_up,4,10,370,1
CMP006,CUST2478,iOS,Tablet,add_to_wishlist,2,5,372,7
CMP004,CUST1845,Android,Tablet,search,2,5,469,7
CMP002,CUST3832,Android,Mobile,sign_up,4,7,482,1
CMP002,CUST2275,Web,Tablet,remove_from_cart,0,5,1608,12
CMP002,CUST4564,Web,Desktop,click_promotion,4,2,264,3
CMP001,CUST4782,iOS,Tablet,remove_from_cart,0,9,890,16
CMP005,CUST1261,Web,Mobile,sign_up,4,1,1785,13
CMP005,CUST2770,Web,Desktop,click_promotion,4,6,1263,8
CMP004,CUST2861,iOS,Tablet,add_to_cart,3,6,349,13
CMP002,CUST0998,Android,Tablet,login,1,2,1610,2
CMP005,CUST3753,Web,Tablet,add_payment_info,6,5,843,5
CMP001,CUST1886,Android,Tablet,remove_from_cart,0,10,265,11
CMP003,CUST0056,Web,Tablet,add_to_wishlist,2,5,32,5
CMP003,CUST0163,iOS,Mobile,begin_checkout,5,2,542,15
CMP002,CUST0497,Web,Tablet,login,1,10,1263,19
CMP004,CUST1458,iOS,Tablet,begin_checkout,5,5,1558,3
CMP006,CUST0581,Web,Tablet,share,3,2,483,13
CMP001,CUST3052,Android,Mobile,add_to_wishlist,2,1,1278,4
CMP002,CUST2341,iOS,Tablet,share,3,10,1053,10
CMP001,CUST0682,Web,Desktop,add_payment_info,6,2,1046,11
CMP003,CUST3374,iOS,Mobile,remove_from_cart,0,8,1123,8
CMP006,CUST3573,Android,Mobile,sign_up,4,10,100,5
CMP006,CUST2595,Android,Tablet,purchase,7,7,1800,1
CMP003,CUST1788,iOS,Tablet,add_to_cart,3,1,110,11
CMP002,CUST1730,Android,Tablet,view_item,1,2,1478,5
CMP004,CUST0645,Android,Mobile,add_to_wishlist,2,4,1685,19
CMP004,CUST3812,Web,Tablet,add_payment_info,6,3,1101,11
CMP002,CUST4320,Android,Tablet,login,1,8,635,15
CMP003,CUST3749,Android,Mobile,login,1,9,1282,19
CMP003,CUST3199,iOS,Mobile,purchase,7,8,266,13
CMP004,CUST4883,Android,Tablet,add_payment_info,6,5,1781,5
CMP004,CUST2624,Web,Mobile,add_payment_info,6,8,818,11
CMP006,CUST2174,iOS,Tablet,add_to_cart,3,8,428,3
CMP006,CUST0462,Android,Tablet,add_to_cart,3,7,387,9
CMP002,CUST3483,Android,Tablet,login,1,4,395,13
CMP005,CUST2491,Web,Mobile,click_promotion,4,6,418,6
CMP004,CUST2387,Android,Mobile,click_promotion,4,1,773,18
CMP002,CUST1786,Web,Tablet,search,2,2,1770,9
CMP003,CUST2614,iOS,Tablet,click_promotion,4,4,84,5
CMP004,CUST4758,iOS,Tablet,click_promotion,4,6,1773,16
CMP005,CUST2163,iOS,Mobile,remove_from_cart,0,9,359,1
CMP003,CUST4701,iOS,Mobile,add_to_wishlist,2,10,872,15
CMP006,CUST2894,Web,Tablet,view_item,1,3,1319,16
CMP006,CUST0740,iOS,Mobile,add_to_cart,3,9,294,19
CMP006,CUST1875,iOS,Tablet,remove_from_cart,0,9,838,2
CMP004,CUST4397,Android,Tablet,search,2,7,450,5
CMP004,CUST3683,Web,Tablet,add_to_cart,3,4,661,15
CMP004,CUST2168,Android,Mobile,add_to_wishlist,2,8,1606,18
CMP005,CUST0700,Android,Mobile,share,3,10,1408,18
CMP003,CUST1209,Android,Tablet,search,2,2,1317,15
CMP002,CUST1655,Web,Desktop,add_to_cart,3,8,1579,15
CMP005,CUST4132,iOS,Tablet,add_to_wishlist,2,2,494,13
CMP001,CUST1500,Android,Mobile,login,1,7,1690,6
CMP002,CUST0773,Android,Mobile,add_payment_info,6,8,749,2
CMP003,CUST4291,Android,Tablet,add_to_wishlist,2,7,1639,3
CMP002,CUST3112,Android,Mobile,view_item,1,4,916,11
CMP002,CUST4165,Web,Desktop,view_item,1,9,512,2
CMP005,CUST3177,Android,Mobile,share,3,6,980,9
CMP002,CUST4133,Web,Tablet,click_promotion,4,4,1153,14
CMP002,CUST1146,iOS,Mobile,begin_checkout,5,3,1090,11
CMP004,CUST0613,iOS,Tablet,add_to_cart,3,3,400,13
CMP001,CUST3022,Web,Desktop,purchase,7,8,1352,8
CMP006,CUST1816,Web,Tablet,click_promotion,4,4,1239,7
CMP002,CUST0613,iOS,Tablet,search,2,4,390,2
CMP002,CUST3914,iOS,Tablet,add_to_wishlist,2,5,302,16
CMP006,CUST2748,Android,Mobile,share,3,4,168,12
CMP001,CUST4045,Web,Desktop,click_promotion,4,2,232,7
CMP004,CUST2449,Web,Mobile,add_payment_info,6,1,875,15
CMP006,CUST2908,Web,Mobile,view_item,1,4,1343,7
CMP005,CUST4860,Web,Desktop,search,2,3,803,13
CMP002,CUST3063,iOS,Tablet,click_promotion,4,6,874,6
CMP001,CUST3629,Web,Mobile,add_to_wishlist,2,5,522,14
CMP003,CUST4121,iOS,Mobile,add_to_wishlist,2,3,969,2
CMP006,CUST1486,Web,Desktop,click_promotion,4,5,638,19
CMP003,CUST1627,Web,Mobile,click_promotion,4,6,1442,7
CMP003,CUST2216,iOS,Tablet,view_item,1,3,1122,13
CMP003,CUST2704,Web,Mobile,add_payment_info,6,4,1506,9
CMP001,CUST1323,Android,Tablet,sign_up,4,7,460,11
CMP002,CUST3417,Web,Tablet,login,1,10,1124,11
CMP002,CUST4228,iOS,Mobile,search,2,8,480,2
CMP006,CUST4830,iOS,Tablet,view_item,1,5,461,17
CMP006,CUST1189,Web,Mobile,begin_checkout,5,5,1643,15
CMP003,CUST0490,Android,Mobile,remove_from_cart,0,10,379,2
CMP005,CUST1557,Web,Tablet,remove_from_cart,0,7,364,4
CMP004,CUST2589,Android,Tablet,add_payment_info,6,4,1072,1
CMP002,CUST2042,iOS,Tablet,add_to_wishlist,2,6,707,10
CMP001,CUST2418,Android,Mobile,login,1,1,856,18
CMP003,CUST4400,iOS,Mobile,login,1,2,790,20
CMP004,CUST1140,Web,Desktop,purchase,7,5,742,5
CMP004,CUST3310,iOS,Tablet,view_item,1,10,73,4
CMP002,CUST0474,Android,Mobile,add_to_wishlist,2,3,1153,11
CMP005,CUST3277,Android,Mobile,purchase,7,1,251,3
CMP001,CUST4946,Android,Tablet,view_item,1,10,1634,8
CMP002,CUST3143,Android,Mobile,view_item,1,2,1636,20
CMP003,CUST2461,iOS,Tablet,view_item,1,6,1533,1
CMP006,CUST4948,Web,Tablet,purchase,7,6,41,6
CMP006,CUST0604,iOS,Mobile,add_to_wishlist,2,8,724,1
CMP004,CUST1226,Web,Desktop,begin_checkout,5,8,464,2
CMP005,CUST3267,Web,Tablet,click_promotion,4,5,1222,4
CMP003,CUST0335,Web,Desktop,begin_checkout,5,9,931,18
CMP004,CUST2654,Android,Tablet,sign_up,4,8,773,15
CMP006,CUST2015,Web,Tablet,click_promotion,4,4,1673,13
CMP004,CUST2300,iOS,Tablet,login,1,2,328,12
CMP004,CUST1939,Android,Tablet,click_promotion,4,10,227,14
CMP002,CUST3721,Web,Tablet,login,1,3,1297,15
CMP004,CUST2897,iOS,Mobile,add_to_wishlist,2,7,1479,19
CMP005,CUST3752,Android,Tablet,add_payment_info,6,9,1441,11
CMP003,CUST2659,Web,Desktop,remove_from_cart,0,8,204,13
CMP003,CUST1204,Web,Tablet,login,1,6,49,18
CMP003,CUST0330,iOS,Mobile,click_promotion,4,7,919,16
CMP001,CUST4621,iOS,Mobile,share,3,9,874,6
CMP003,CUST3596,iOS,Mobile,add_to_cart,3,4,794,19
CMP006,CUST4452,iOS,Mobile,add_payment_info,6,4,797,4
CMP006,CUST0015,iOS,Tablet,view_item,1,3,1765,11
CMP004,CUST2444,iOS,Tablet,remove_from_cart,0,4,1460,11
CMP003,CUST0228,iOS,Tablet,add_payment_info,6,6,1121,16
CMP002,CUST3418,Web,Mobile,begin_checkout,5,1,1542,1
CMP003,CUST4192,iOS,Tablet,add_to_cart,3,10,615,8
CMP005,CUST3431,Web,Mobile,sign_up,4,3,480,12
CMP006,CUST1054,iOS,Tablet,remove_from_cart,0,8,992,9
CMP003,CUST2893,iOS,Mobile,view_item,1,7,610,15
CMP002,CUST2544,iOS,Tablet,click_promotion,4,3,1556,4
CMP002,CUST4924,iOS,Tablet,add_to_cart,3,1,68,12
CMP005,CUST2712,Web,Mobile,sign_up,4,2,1136,7
CMP006,CUST2744,Web,Tablet,click_promotion,4,5,1577,7
CMP004,CUST4141,Android,Mobile,remove_from_cart,0,3,684,10
CMP004,CUST3397,Android,Tablet,click_promotion,4,2,190,10
CMP006,CUST1457,iOS,Mobile,purchase,7,2,304,18
CMP001,CUST0569,Web,Desktop,begin_checkout,5,3,727,8
CMP005,CUST2427,Web,Mobile,share,3,9,1472,19
CMP005,CUST0818,Web,Desktop,add_to_wishlist,2,6,676,17
CMP002,CUST3108,iOS,Mobile,share,3,4,1218,3
CMP003,CUST3067,Android,Mobile,search,2,2,1577,19
CMP004,CUST0895,iOS,Tablet,add_payment_info,6,2,278,18
CMP003,CUST1899,Android,Mobile,share,3,6,891,16
CMP001,CUST1973,iOS,Mobile,purchase,7,4,1524,15
CMP001,CUST3036,Android,Mobile,click_promotion,4,3,599,7
CMP005,CUST3292,Android,Mobile,add_to_wishlist,2,6,1683,12
CMP003,CUST1051,iOS,Tablet,share,3,1,1378,12
CMP003,CUST0279,Android,Mobile,share,3,4,1111,8
CMP005,CUST3802,Android,Tablet,purchase,7,7,1681,11
CMP001,CUST4497,Web,Desktop,add_to_cart,3,9,553,19
CMP001,CUST0923,Android,Mobile,add_to_cart,3,5,733,11
CMP003,CUST1870,iOS,Mobile,add_payment_info,6,6,1448,14
CMP003,CUST0175,Android,Mobile,sign_up,4,6,919,6
CMP001,CUST4156,iOS,Tablet,click_promotion,4,4,1604,6
CMP002,CUST3604,Android,Mobile,share,3,7,1168,6
CMP006,CUST4463,Web,Tablet,begin_checkout,5,5,436,17
CMP001,CUST4932,Web,Tablet,add_payment_info,6,7,477,13
CMP006,CUST4694,Android,Tablet,add_to_wishlist,2,1,1437,13
CMP005,CUST0352,Web,Desktop,search,2,2,1770,15
CMP006,CUST0978,Web,Mobile,share,3,1,196,9
CMP005,CUST2378,iOS,Mobile,share,3,6,1567,1
CMP002,CUST3408,Web,Mobile,sign_up,4,4,1112,13
CMP006,CUST1063,Web,Tablet,remove_from_cart,0,1,1162,12
CMP001,CUST2247,Android,Mobile,add_to_cart,3,2,1642,15
CMP006,CUST2026,Web,Desktop,search,2,8,1749,2
